speaker_id,line_id,rms_amplitude,dc_offset,articulation_rate,mean_pitch,pitch_std_dev,hnr
SMF80386,8038687925,0.08643046,-7.875914571092612e-06,6.079351535836176,213.43807637117195,37.56685268213437,12.797640753051395
SMF80386,8038694956,0.08986864,1.6605872663658043e-06,5.810761346998535,212.84802096382546,44.788318117005694,11.837917153161037
SMF80386,8038665217,0.09294094,1.8187195550343324e-05,6.343927075634393,196.31537198099292,24.55024514577931,12.859336028336047
SMF80386,8038694120,0.09164132,-1.8587083059083635e-05,4.942528735632183,193.78487137341875,28.338032317400778,11.657574543150329
SMF80386,8038628461,0.09789627,2.462923483176374e-06,5.930280528052806,220.54422039497516,197.70628865394596,11.626929351405275
SMF80386,8038649443,0.0901995,1.086760966634328e-05,5.365526492287056,186.0144867423034,22.21047052755794,13.03202179005843
SMF80386,8038673791,0.083013095,7.231776321105697e-06,6.276709401709401,183.15194723229516,36.22588022476648,12.19311496344483
SMF80386,8038613683,0.09517675,2.2701298647668603e-07,5.5840163934426235,188.18286607754263,40.364203456040784,13.159689805729748
SMF58287,5828720603,0.0874863,2.9027505190879603e-06,6.687743190661479,212.58889278668778,48.02982697835014,13.355443841920176
SMF80386,8038643274,0.09011749,4.4616790842141733e-07,6.335421412300684,193.3622646100388,44.8509533792438,11.888690115383458
SMF80386,8038668282,0.08674846,3.333939173649517e-06,6.450400801603205,194.75221963909567,26.03215538237247,12.01459908898102
SMF80386,8038669477,0.09046174,-1.2396227479743437e-06,6.841198017668606,196.32604893918062,42.97540961240897,11.566162611876768
SMF80386,8038643048,0.10105954,5.212404446666488e-06,6.406551059730251,194.3236342686133,31.14740150438381,12.726202837648367
SMF30268,3026836465,0.08906968,-1.5726910141168664e-06,6.602112676056337,188.48270491296978,34.50472743584419,11.883380542880257
SMF80386,8038621078,0.0895976,4.484487636695513e-06,7.436899038461539,195.23035250048133,32.784481289974586,12.225162250370452
SMF80386,8038611548,0.083107665,-1.2249488799229082e-05,4.79026411185914,189.6247760808125,39.65890382624712,11.240804004821678
SMF58287,5828785897,0.07858808,7.956594319461549e-06,4.935292827374424,200.91827912499048,46.501129602401306,11.882595771587958
SMF30268,3026887436,0.07753465,-2.688952338714159e-06,5.0690730837789655,199.873256062374,45.698369156297055,10.752603303218645
SMF80386,8038682847,0.08985478,-6.9997568192604055e-06,5.713296398891966,199.27567893675004,35.55446574822328,12.03099128126522
SMF80386,8038610996,0.082332425,-6.898549932686355e-06,5.6068601583113455,197.08656583001274,39.224175167921274,10.571450469313868
SMF80386,8038676715,0.08133094,-4.287249197985032e-06,5.522629310344828,193.1205256272538,33.33978819571603,10.275421221245336
SMF80386,8038692826,0.080971934,5.037601542152746e-06,7.220017636684301,187.64657729301712,34.99490826908802,11.691352157077993
SMF30268,3026826964,0.085085206,3.7633512372748553e-06,6.1331775700934585,194.31459256015307,31.786782304823912,10.179661889359016
SMF80386,8038614487,0.0707238,-4.232212932268586e-06,6.593053173241851,189.04000851245533,53.13576158055146,11.706873303202245
SMF80386,8038651825,0.08610227,-1.4533826798945224e-07,6.40384230538323,187.46098730022635,29.542735586706225,10.477539516280464
SMF80386,8038689715,0.09451076,-7.56483897974848e-06,6.670673076923077,217.1668655125671,39.39621914884505,10.494032512069193
SMF80386,8038636054,0.08028211,-1.2511020140879596e-06,6.578947368421053,191.1047908009231,47.80775112638737,12.258469380886728
SMF80386,8038624848,0.0985997,9.367098112656217e-06,5.344202898550725,189.07277341431995,42.436800653050405,11.362969093793765
SMF80386,8038653858,0.09924005,6.67055827632904e-06,5.61617458279846,191.56113564375156,37.868885206233365,11.171340328315292
SMF80386,8038639983,0.08850458,1.3121849679818633e-06,5.6277056277056285,197.50221019443717,29.737776961697474,11.834855364985959
SMF80386,8038657788,0.0885667,8.0921481724247e-06,6.41653605015674,185.74856339063467,37.635179303035464,10.52004990595179
SMF58287,5828758578,0.09357493,-2.1748397737250603e-06,6.313131313131313,198.2897934536034,31.136855868744384,10.70522608093799
SMF80386,8038649966,0.0802447,3.4685780986140155e-06,6.503807106598984,183.74421908741186,32.93328029566155,11.15760112356683
SMF80386,8038628978,0.09548317,3.0452542321156165e-06,6.566147859922178,187.51363187586952,36.81803414868523,11.617583300433722
SMF80386,8038618216,0.08410568,7.733242274828316e-06,6.529570699489643,189.186653380697,38.69865636542362,10.216943327574375
SMF80386,8038674835,0.08961939,-1.9634617035796907e-06,6.232193732193732,188.25572143725253,20.328599745012944,10.502928954262467
SMF80386,8038636689,0.07881387,3.1887478776559906e-06,5.913729128014842,202.21536300341097,54.37106005634942,10.742655275264852
SMF80386,8038652985,0.08405422,-5.010298478504237e-06,6.214488636363638,205.50955080975447,31.67735497892839,10.257662528958576
SMF80386,8038653776,0.08891715,1.1998399884656117e-05,5.932671081677704,176.90326854290552,31.869778525050624,11.498744884796322
SMF80386,8038660267,0.0939187,-6.323343315567736e-06,5.3146258503401365,193.37672456283642,54.374923983479036,11.306710748635714
SMF80386,8038684940,0.080983125,-1.3123053957866282e-06,5.130460275579009,182.23341144115795,48.976336685572136,11.507824039866529
SMF80386,8038646559,0.08334605,-2.9035425689364937e-06,7.194665418811418,183.04636053829572,34.69500816732055,10.286082309796484
SMF80386,8038657441,0.094395176,3.363028734047214e-07,6.221719457013575,190.56078033880556,17.871775125685865,11.3492418312158
SMF58287,5828729926,0.09527518,2.028285799857274e-06,6.726190476190476,184.0650067410773,30.752646339895428,11.700392506627788
SMF80386,8038618637,0.08137837,-6.700561748867864e-07,5.278400597907323,195.64293862022083,34.32011665872911,11.093924454162782
SMF80386,8038678976,0.08548378,2.727712316903676e-06,6.091617933723197,217.5196355828999,31.91063772019592,11.976487734786629
SMF58287,5828797872,0.08066521,-2.0759338439271876e-06,5.7428872497365635,208.34856340796998,45.092240601017245,11.860827861393958
SMF80386,8038670843,0.07933518,-3.559228214887172e-06,6.141304347826088,194.64497369412933,39.849908460615374,12.598207092076159
SMF80386,8038690625,0.07083391,-1.0780680856734391e-06,5.702146690518783,197.029725916656,43.87984753181479,12.780722692476402
SMF58287,5828756504,0.076610714,3.490817079918323e-07,5.054500703234878,206.5908874364798,41.01292308933563,11.203410620279925
SMF58287,5828736809,0.08599197,-8.178113998486096e-07,5.576059050064185,215.05863355064568,44.72464779002992,11.564972498931672
SMF58287,5828715281,0.0966052,-1.4223565087739626e-05,6.204379562043795,198.04744629856864,35.05975996095567,11.862855069155291
SMF58287,5828754026,0.090310514,2.3259319553769703e-06,6.412448700410397,206.70101845243266,40.446718448320844,10.759721001203658
SMF58287,5828732359,0.08949382,2.573604196300752e-06,5.189114391143909,210.98987229571551,46.83478385011069,11.74561855254695
SMF58287,5828783657,0.0865366,-2.054202592339273e-06,5.903236459709378,222.6708435648472,76.32785996623724,10.980775404146812
SMF58287,5828775562,0.08820364,-1.4831695392969625e-06,6.2293729372937285,200.41567776657612,40.265298661260864,10.307956250308068
SMF58287,5828766279,0.090120256,-2.7465508222242657e-06,4.99813153961136,200.95677290006466,38.77566442810085,10.65383186261903
SMF58287,5828733999,0.0897526,-6.510845929395275e-06,5.8396464646464645,205.71396995046908,60.84193574818832,10.63447122544087
SMF58287,5828776785,0.084141806,-9.126785096051975e-06,5.434782608695653,203.59627727900542,38.896756646197154,11.01285787550576
SMF58287,5828733928,0.092769675,-1.7516929912791107e-06,6.3585607940446645,209.1685643646991,45.114856282104654,10.44758281051696
SMF58287,5828727391,0.09181219,-4.359385551092419e-06,5.429025423728812,182.33451612378246,23.457907959528644,10.79568344172706
SMF58287,5828786075,0.085371174,7.153318446383327e-07,6.037567084078711,194.86057085497916,38.84016547582252,10.695247950920185
SMF58287,5828723106,0.08005679,-4.071614038041846e-08,4.536290322580645,204.29434156310595,46.70670741946378,11.947818187124813
SMF58287,5828759080,0.08291019,-6.332157079373111e-07,5.148467432950191,182.61259243970798,27.176905377496073,10.001390294604048
SMF58287,5828742582,0.076423876,-6.503483778051656e-06,5.471380471380471,204.80950975895152,34.7292627394736,11.704966209199446
SMF58287,5828740866,0.08853271,-5.966400371158495e-06,6.348296199213631,227.33319654628164,176.64773379875706,10.125571631185496
SMF58287,5828723964,0.088566266,-4.53876944651288e-06,5.316635160680529,184.96430556884425,30.549772767849962,10.748800866179613
SMF58287,5828782151,0.079683594,-6.859404328515097e-06,4.558640696228761,176.9916668198086,32.27788764681632,10.443776334982184
SMF58287,5828789877,0.08534774,6.23581955756843e-06,4.95049504950495,186.53047067728187,38.11976385729799,11.057761461496415
SMF58287,5828740435,0.090226166,-8.157971334328305e-06,5.875,189.45070763360573,35.34218421392584,9.733885222686805
SMF58287,5828784515,0.07795987,-4.070815966766763e-07,5.07703081232493,172.78978630394425,28.356303960515007,10.00457882798009
SMF58287,5828771229,0.08493089,3.0534986670562917e-06,5.32487091222031,175.09803121938958,26.630989223263107,9.739431899549286
SMF58287,5828757077,0.08422879,-1.0980086560786798e-06,5.052546483427647,196.49950746792248,41.463368675425905,10.231682735383226
SMF58287,5828793206,0.08073209,-1.4948081538668936e-06,5.067567567567566,200.1884994942159,43.46053698799481,9.684503272043703
SMF58287,5828749019,0.078332,1.8874246485494467e-06,5.969684385382059,192.47686771641398,46.74086414552983,9.270272952442884
SMF58287,5828734029,0.08300841,-7.503934305609938e-06,5.546751188589538,185.23406791589326,28.64109600306554,10.497778524706336
SMF58287,5828776094,0.07956737,-7.902698576577765e-07,5.357142857142856,176.43309684222245,25.362514782703595,9.677289720577203
SMF58287,5828783102,0.08945413,-6.244143432684619e-06,4.4049202127659575,180.06499155416708,37.00646264168792,9.994801076599892
SMF58287,5828717321,0.08782106,-5.472755727320343e-06,4.883799259009765,177.82405099113166,29.270596845941974,11.613767248394444
SMF58287,5828769279,0.0758698,8.839709520304292e-06,5.650994575045206,172.07643830716498,27.48245011615492,11.107740979310092
SMF58287,5828745092,0.08562907,-1.8098840658517403e-05,7.454819277108433,194.10477408003186,38.054201092384396,10.792370048785939
SMF58287,5828739301,0.08154066,-1.0753701250495564e-06,5.429864253393665,175.48458775093277,27.53042301175253,10.74313717142203
SMF58287,5828765829,0.09037041,-6.739760196599831e-06,5.6293302540415695,191.0886406673984,32.77874577178003,10.983426017082202
SMF58287,5828763446,0.08226949,4.5547926909264604e-06,5.436838124054462,186.63337965443455,38.187019619419395,10.116042943549862
SMF58287,5828766034,0.075193144,-3.8627572286709585e-06,5.567528735632182,176.61117772515405,39.33630508149141,10.208199226134424
SMF58287,5828715774,0.08215994,5.074340794034782e-06,4.793906810035842,179.3357083969479,47.48140453214071,10.96843251163719
SMF30268,3026874439,0.05827487,-2.0452378826284036e-05,4.679144385026737,241.5488723122272,45.16502276769388,15.264127840797459
SMF30268,3026813813,0.0689451,-2.2642923806412787e-05,4.7739146099801815,279.6801058171327,216.99806155284364,13.40663358766722
SMF30268,3026839183,0.0681384,-2.3102680601164474e-05,4.314063848144952,242.18913402736263,62.127076091569066,15.367683453641318
SMF30268,3026894408,0.051765036,-1.557766293147618e-05,5.058913934426229,219.95171495736625,46.13379434609711,13.74037229552808
SMF30268,3026841935,0.05239747,-1.9894186933040705e-05,5.843877332189577,216.24868250948563,33.70375848083636,12.158432551120352
SMF30268,3026885360,0.040973734,-1.681978093460688e-05,5.024293286219079,229.06986335879301,48.14274611640985,13.638074361169062
SMF30268,3026861262,0.059215847,-1.7891658585264386e-05,4.82871720116618,229.83464095384855,36.376084574916824,15.251986331481893
SMF30268,3026861075,0.061291125,-1.8879416695067618e-05,4.722327162825839,235.73445585379827,51.42044701515416,14.49993880749783
SMF30268,3026822449,0.05843675,-2.0830261286447535e-05,5.049765807962528,218.9194342365928,35.825043321085076,13.689044112925187
