speaker_id,line_id,rms_amplitude,dc_offset,articulation_rate,mean_pitch,pitch_std_dev,hnr
FIF34698,3469845992,0.089719765,-5.319255907996247e-06,5.07159904534606,218.97014727332268,39.20852331041623,12.964652800799827
FIF34698,3469859396,0.09646973,1.2559799885499009e-05,5.504742547425473,223.45018052101108,35.67187704471557,13.086743942520574
FIF34698,3469856060,0.11580754,-1.0712084915407598e-05,5.169172932330828,232.31241180488558,37.917282771840405,12.132781894107222
FIF34698,3469893579,0.0944488,4.5127504142472355e-06,5.0979872881355925,221.20641664381176,49.66401972520014,12.583806229475687
FIF34698,3469852299,0.0917227,1.0104200235023234e-05,5.4738817641538935,233.25921509204494,47.80485960895059,12.528691110412844
FIF34698,3469896410,0.08312825,-2.0450638627308e-06,5.0451807228915655,218.86020102671176,53.04979801984099,11.460653444725482
FIF34698,3469849970,0.0870743,1.966103981805636e-06,5.339478417266185,237.73277384556508,57.47380359229165,12.36032976886976
FIF34698,3469821982,0.07788372,-2.129958892446382e-06,5.569306930693068,225.5717315480021,58.16909288197749,12.18281760059715
FIF34698,3469868075,0.0915184,-1.012535097678902e-05,5.51026570048309,226.07604598416606,44.64772930590545,13.062492617147337
FIF70732,7073228371,0.015932946,-8.657066606954019e-05,5.441542288557212,155.65727552261055,61.917036628811665,9.93803495792248
FIF70732,7073275664,0.011426167,5.925521325850652e-06,4.491590214067279,146.00741439052885,63.29117890259924,8.44645721266495
FIF88144,8814446129,0.057853352,-2.481765144553245e-05,5.316091954022989,202.83786954251997,67.73288860880417,9.676678496886963
FIF88144,8814440371,0.05407538,-8.10805505254848e-05,5.749258160237386,186.13459069726352,35.00560673449237,11.531385983972111
FIF70732,7073293684,0.014154389,3.910803145475583e-05,4.0672451193058565,147.95822369077356,56.42331010502261,9.690461568291495
FIF88144,8814442439,0.049290147,-9.624084700274267e-05,6.521739130434783,173.06027232394624,57.650676541724316,10.183905062281273
FIF70732,7073293414,0.025107015,6.80078888948359e-06,7.3051948051948035,184.11456674620098,63.918193466749344,12.949145364205576
FIF70732,7073217369,0.020978957,-1.6982304614445678e-05,6.519039735099335,161.12954896096275,50.80043717058594,10.753396468123094
FIF70732,7073266985,0.02032824,-8.863689872545945e-05,5.577803203661325,165.9631970810598,56.51393913479777,10.470658238198354
