rms_amplitude,dc_offset,articulation_rate,mean_pitch,pitch_std_dev,hnr,original_speaker_id,line_id,wer_score
0.0705936,2.2207092e-05,6.832064447592068,122.4600703358456,33.7451875403072,8.00395661126791,38442,3844285093,100.0
0.14286835,-0.0003007479,6.312947100903614,126.62251257518824,27.08378942745054,9.102538367341047,38442,3844279065,5.128205128205128
0.16391777,-0.00034574835,7.724915919282511,133.07782912525929,27.376187771816987,8.679000901414167,38442,3844240110,0.0
0.1305874,5.5782217e-05,6.636462602459017,128.79298839088148,30.34779864791754,9.197331730946717,38442,3844238196,3.7037037037037033
0.12940821,-0.0002740995,8.450766509433961,128.90527856077435,25.430687184680863,8.890829090325624,38442,3844286557,0.0
0.15230647,-0.00025326744,6.316975346878097,130.40652209027664,27.29104961406313,9.676227333111854,38442,3844220691,6.976744186046512
0.14925484,-0.0002791604,5.312865070093458,131.28582283448938,33.18745949152016,9.935844724873403,38442,3844228128,0.0
0.14470385,-0.00024599157,6.494754263913823,119.65994799508285,25.99827064685001,10.071772147267277,38442,3844279726,15.686274509803921
0.13596134,-0.00031356284,6.864474620493358,117.11441270555132,28.87602473396167,9.614599050964191,38442,3844274977,20.689655172413794
0.13900031,-0.0003756145,6.394138919213973,126.32030959644425,34.0943607627128,9.298999715800251,38442,3844278343,15.909090909090908
0.12973146,-0.00040927678,7.344658430232558,122.82388183979695,41.42503759420989,8.505249070679032,38442,3844274846,0.0
0.1403463,-0.0003080224,6.399636495127893,122.00089192443384,30.62175287549405,8.751624638126403,38442,3844227152,2.564102564102564
0.12294209,-0.00010065704,7.830255681818182,123.37061377770264,27.18253302219212,8.774697280556211,38442,3844279329,23.52941176470588
0.13094589,-0.00031079727,6.620065789473683,124.91938296207056,24.64027887857688,9.464979142053924,38442,3844243925,7.547169811320755
0.1336349,-0.00012266824,6.555008561643835,131.2224460110155,33.51803140533384,9.872107198564574,38442,3844298802,3.7037037037037033
0.122316726,-2.240257e-05,5.989367756622518,120.51354729537582,53.5249610109864,8.79443608239937,38442,3844252205,14.285714285714285
0.1229539,-1.8035042e-05,6.338778409090909,128.57199781844685,31.89916750845125,8.472158934120989,38442,3844239022,13.793103448275861
0.120766,-0.00022071364,6.133296246130031,131.59418804943792,35.21927853852748,10.303242810015474,38442,3844218109,21.428571428571427
0.12725116,-0.00028371584,7.281330541237114,124.94203196038912,33.23985013882098,8.46506931594775,38442,3844297702,17.94871794871795
0.13092642,-0.00020454872,8.522468065693431,125.0126719770299,38.30104502265814,8.918436181746241,38442,3844240730,13.157894736842104
0.13777392,0.003058364,5.915217676944639,124.08525677267396,31.750643028783827,9.115984750839743,38442,3844228186,1.5384615384615385
0.13177976,-8.7278684e-05,6.406572830578512,122.0473121547323,37.58938862172854,8.715532868677528,38442,3844218941,0.0
0.12991296,-0.00017319263,6.666217672413793,119.50881015052956,25.9630057583549,9.250652365786308,38442,3844258560,18.0327868852459
0.12588249,-0.00021693826,7.450544724770642,125.72982816071566,34.164666006271524,9.3219469174676,38442,3844224645,12.195121951219512
