rms_amplitude,dc_offset,articulation_rate,mean_pitch,pitch_std_dev,hnr,original_speaker_id,line_id,wer_score
0.094910406,-0.0001907046,6.84689691883768,210.00979773261847,39.1421243579434,13.585938938818147,81975,8197521612,3.0303030303030303
0.09021669,-0.00020577062,6.768786836935166,205.51036853937143,35.96782620536071,13.89702267111226,17568,1756853845,1.4705882352941175
0.097028166,-0.0002693813,7.137182203389831,207.63009739000785,31.051544456788484,14.44178237930665,17568,1756816156,15.0
0.08960785,-0.00021413335,7.130915234570999,206.41986721847584,33.61006441154875,13.235640577542908,17568,1756824602,10.869565217391305
0.08302276,-0.00023465557,7.552155591009988,195.65438369063347,35.173917575409654,13.369483372670327,17568,1756894402,10.227272727272728
0.10035941,-0.000216979,8.215544568508706,216.76487464430227,40.77877608231122,14.153305954483589,17568,1756842418,20.48192771084337
0.09380551,-0.00015211671,7.819402936590438,210.2833536606638,37.32641966261089,13.571993572048047,17568,1756853829,10.465116279069768
0.08825536,-0.00021339447,7.1389358108108105,209.2199897352263,54.37925587427171,12.055797161386929,17568,1756830094,8.19672131147541
0.088112354,-0.00023342641,7.946446572580646,201.4972356897945,32.49981371959267,13.11719984790162,17568,1756861931,3.333333333333333
0.09493985,-0.0002198455,7.294130067567567,216.7048447936757,48.50184360010661,13.93597838726293,17568,1756876984,12.5
0.09089616,-0.00020666527,6.9575584739263805,206.8563808570267,27.58387030557548,13.18638281929216,17568,1756811887,3.571428571428571
0.083282486,-0.00016475405,7.577836425453322,209.28894728699908,34.665408970553614,13.359205620912194,17568,1756861487,16.091954022988507
0.07957335,-0.00017477592,8.45424107142857,209.4739919509149,40.51886918483432,12.78265735086543,17568,1756810097,3.125
0.08252003,-0.00015623796,8.483355978260871,218.37805346592745,37.176121711643056,13.253113503321371,17568,1756824918,21.666666666666668
0.08442791,-0.00020599569,6.611207910934107,201.7389565769441,41.10700187168735,13.770223122738914,17568,1756853623,25.0
0.08994208,-0.00023849725,7.657333840600228,206.60454175485296,41.374690670654026,13.13291766670384,17568,1756830987,10.0
0.07739676,-0.00015401734,6.956881009615384,195.39510257972896,45.6285745684259,13.67600222356195,17568,1756864856,19.29824561403509
0.08685566,-0.00018609439,6.82760099085366,201.0099298643096,31.92000377224096,13.461159972013066,17568,1756856443,3.1746031746031744
0.09000103,-0.00020659677,7.195113877118644,216.35003044164628,56.94780897286264,13.453195287978724,17568,1756858608,14.444444444444445
0.08885227,-0.00021312044,7.53662109375,207.3036814280124,37.91979455044234,13.075632571227075,17568,1756885199,8.333333333333332
0.09069527,-0.00019084463,7.250028102517986,209.2130584355592,40.72026987127645,13.123449865446004,17568,1756898475,8.695652173913043
0.09155577,-0.00021385032,6.382376996940854,200.7236360647165,38.6981760926707,14.40045075196068,17568,1756822821,6.666666666666667
0.08690446,-0.00020383186,7.035822873309055,210.5580829179036,33.495395769927,13.367857070704,17568,1756810058,205.8823529411765
0.08027308,-0.00023134539,7.794363633003105,196.36443168004047,39.72510745997932,12.674648639008264,17568,1756853111,20.0
0.084335156,-0.00022425155,7.047230113636365,204.53689939215607,30.784602487891544,13.70934124753359,17568,1756811391,7.575757575757576
0.08310598,-0.00016098056,5.618745366938473,208.1732775464744,38.747022444389394,14.33789240336178,17568,1756888692,8.0
0.08192654,-0.0002182583,6.680100616921268,211.07236932710504,55.607187707158246,13.993551999038294,32735,3273577066,11.11111111111111
0.08433275,-0.00016859033,7.707907936789774,204.7285497763716,41.14128034357572,13.5376737700044,32735,3273553011,4.477611940298507
0.08415335,-0.00014571643,7.534226742031135,198.6497414382416,40.0423364192859,13.758249140344905,32735,3273578015,4.838709677419355
0.0806416,-0.00019116708,6.630505181347151,204.5549286997964,36.11367510708858,13.15143770610628,32735,3273551031,7.142857142857142
0.07523622,-0.00017075968,5.509182642709767,196.91349040603492,44.26479365367479,15.058219038150638,32735,3273550021,5.769230769230769
0.076444075,-0.00022477795,6.924640779266572,192.5591046298485,42.667404525326425,13.198173264086916,32735,3273544005,8.19672131147541
