rms_amplitude,dc_offset,articulation_rate,mean_pitch,pitch_std_dev,hnr,original_speaker_id,line_id,wer_score
0.12451828,-5.1657007e-05,5.990993799885976,172.42333444440575,25.61990757799984,10.472645176762072,19427,1942740128,3.8461538461538463
0.10947738,-4.6312463e-05,6.804865056818183,174.51309938058267,22.172417139798625,10.54870992619624,19427,1942775526,1.8867924528301887
0.09981277,-9.8365286e-05,7.345195595333868,163.83816192489553,17.362649468368783,10.437269125319183,19427,1942739731,13.924050632911392
0.11308699,-5.914776e-05,6.469364082969432,173.24069584425783,22.293866062516773,10.343802442470858,19427,1942775338,12.280701754385964
0.11289986,-6.596399e-05,6.778971354166668,168.9699790400061,20.8962835022373,9.707609489284316,19427,1942726809,5.681818181818182
0.112831384,-5.791494e-05,6.767955801104975,167.81205328893196,20.398548539858133,12.142505959889805,19427,1942762298,7.000000000000001
0.091536276,-3.9618775e-05,6.853720351951033,176.83124173190188,32.45825695479667,10.12181927705553,19427,1942724438,6.024096385542169
0.106240645,-2.3339311e-05,8.050526032214155,167.35209730329362,29.396805515401034,9.65284382019794,19427,1942721124,11.688311688311687
0.101485796,-7.4509e-05,7.3288445723684195,171.17920802920602,31.793145533085514,10.916937735560571,19427,1942767708,7.894736842105263
0.10975235,-8.5320335e-06,7.592750296208531,162.48067340697764,17.77745714259288,11.69035517635934,19427,1942710760,6.756756756756757
0.09137927,-8.83779e-05,6.724654796511627,165.36456027564833,23.44924973623341,10.241878274681396,19427,1942730317,0.0
0.087958895,-2.409728e-05,7.206794028340082,164.0475282402559,30.800341117902168,9.938677410127394,19427,1942726179,3.92156862745098
0.11703834,8.375696e-06,8.321155575539569,169.30240387020842,22.153923099407045,10.725954234726174,19427,1942758515,0.0
0.091326945,-7.1999166e-05,6.366960392441862,165.6874049458839,20.53046246888685,9.406803960599738,19427,1942712101,4.6875
0.106705375,-5.983069e-05,6.486191860465116,169.27159824598297,22.57552757822312,10.20374078352011,19427,1942721203,8.16326530612245
0.113702685,-1.0454583e-05,7.801011029411764,167.75821376617534,25.846049722680643,10.684859273987046,19427,1942723619,4.477611940298507
0.106761314,-7.724898e-05,6.790553682572614,176.39162158473985,39.31973447631947,9.8166118771045,19427,1942798211,3.92156862745098
0.10514682,-1.9158664e-05,7.656250000000002,163.86599942431562,36.84485565666571,9.609960677380531,19427,1942741802,3.225806451612903
0.1048721,-7.689459e-05,7.509965352529602,168.90436806839847,17.10514287907414,10.201312374988154,19427,1942736072,0.0
0.082847044,-6.1711275e-05,6.036842928660826,156.6868355926405,38.14940074795093,10.699833406780732,19427,1942776088,33.33333333333333
0.10564675,-4.8200876e-05,7.50399502840909,165.37942726032844,26.84923019616336,10.7697962313478,19427,1942783884,3.7037037037037033
0.09892748,-8.536781e-05,7.968628183471935,163.7659878437644,39.208759147996176,9.38418027645743,19427,1942768263,12.676056338028168
0.103084244,1.8720877e-05,7.68211570945946,164.1861604668835,20.160985737646023,9.626430364273608,19427,1942738008,1.7857142857142856
0.11796144,-6.6426146e-05,7.841661735251273,171.79163700018196,25.11955187916568,10.202239776043308,19427,1942760417,0.99009900990099
0.12206545,-1.5324487e-05,6.428977911420861,165.42090493567704,25.38453601567886,10.04977489402892,58257,5825740532,0.0
0.12234345,-3.8203165e-05,8.026713709677418,167.01486891879384,23.66030962527011,10.696068893189498,58257,5825771271,1.851851851851852
0.1059794,-0.00012316077,8.372786323681488,162.46499044061153,19.7541799907966,9.370406613590289,58257,5825793640,6.557377049180328
0.1110558,-5.0310915e-05,8.035303293780686,167.8070527984696,21.29499723590588,10.305955985209888,58257,5825796049,6.578947368421052
0.11137049,-3.097045e-05,6.754149403799516,164.68376996584433,19.37446314012724,10.34357119327843,58257,5825785091,3.076923076923077
0.10199533,-8.466693e-06,8.065257352941176,167.14253184560033,22.667016995866884,9.849310335294318,58257,5825712118,0.0
0.11356478,-8.863392e-05,7.85405585106383,165.5819442940997,29.521320053384105,9.112335161632926,58257,5825770722,3.7037037037037033
0.093769275,-0.000111883746,7.839392502917152,164.89731647219108,24.42141591698724,8.616336967087907,58257,5825740757,5.084745762711865
0.09765917,-4.581405e-05,7.177734374999997,165.5662363347064,17.48919895945041,8.82829649311432,58257,5825712867,2.5
0.11244124,-4.440498e-05,7.784104862475441,180.4078712543409,41.44781542729319,9.026979400536112,58257,5825723366,12.5
0.10305977,-5.204149e-05,7.533328555045871,163.99521477067398,22.94055211602903,10.494480922142042,58257,5825746923,19.387755102040817
0.111001685,-8.6069835e-05,6.940302958015265,166.5136240739334,31.125705483606307,9.711551409777783,58257,5825770422,12.307692307692308
0.10423455,-4.0535513e-05,7.746172399328858,166.29847133157045,22.515192798879266,10.547702956083524,58257,5825783216,6.315789473684211
0.1021843,-3.4519857e-05,8.462830922489083,164.46266028344834,21.919124896591818,9.758440952686342,58257,5825784173,9.58904109589041
0.10704997,-7.053613e-05,7.492798533519553,169.90029527165123,20.265365360416705,9.38573284574998,58257,5825715315,5.128205128205128
0.09772505,-3.8486563e-05,7.677055027173914,163.1898128808986,23.02719200476268,9.09719305296276,58257,5825748996,3.8461538461538463
0.1089159,-3.0055935e-05,7.838353154084798,168.19263213665695,18.78170958460705,9.688063233436692,58257,5825751353,8.333333333333332
0.10691156,-4.2146934e-05,7.98352493523316,161.6447094486973,18.64934816275779,9.504768519332444,58257,5825715625,5.154639175257731
0.11046587,3.0270063e-05,8.06226325757576,165.89385865906104,23.671788700818947,9.460481159334714,58257,5825756396,2.2988505747126435
0.104464315,-6.861434e-05,7.427227815842249,170.8585399844992,25.651217792834327,8.895866719111668,58257,5825722269,0.0
0.115080364,2.0643e-05,7.907488856221547,165.85452811594882,23.485453006832365,9.146258475828027,58257,5825777914,8.333333333333332
0.11146344,-6.5444925e-05,8.035887828265377,165.96042890182474,24.3693326920476,10.300120050823647,58257,5825735526,10.0
0.11455381,-4.1166528e-05,7.30391998448811,169.48072163188235,21.238627882140104,10.345387006376736,58257,5825751621,1.9230769230769231
0.10178762,-4.7267873e-05,7.717782788987687,163.78231823065232,28.25501130408492,9.721242013173187,58257,5825765819,5.319148936170213
0.11336099,-4.7315425e-05,7.739640061266169,166.5534696662017,27.031533822951552,9.308593363416724,58257,5825723076,7.865168539325842
0.09667392,-0.000104626,7.3042142758810575,162.80475046177904,22.30061517242591,9.45528734729514,90450,9045075876,10.0
0.11535684,-3.6172423e-05,6.498276245551603,161.4545540460422,24.00639138852748,11.490540428368035,90450,9045047118,8.333333333333332
0.11108494,-2.1714051e-05,7.443576388888889,164.58799760920186,26.3720973155385,10.588843388999658,90450,9045027392,5.405405405405405
0.10645953,1.2668674e-05,7.003322137850466,164.8576967822501,18.868339443281883,10.500938622165236,90450,9045086667,4.25531914893617
0.10454725,-3.36333e-05,6.955415168694691,166.10744958439946,21.615074237840226,10.376704752531696,90450,9045084887,4.081632653061225
0.106920876,-7.596292e-05,6.92055171009772,162.5500422914774,18.1756458907463,9.813120146941843,90450,9045086024,3.92156862745098
0.11021091,-1.150741e-05,7.7778793896321075,166.7341433690517,19.41110902281259,9.106871004601508,90450,9045056784,4.166666666666666
0.116106,-1.5466432e-05,6.865198339483396,174.75518537015867,23.24850922243381,11.098751097232595,90450,9045036944,5.633802816901409
0.12546061,-7.5450786e-05,7.52444919064748,166.5109733158092,32.613636937655244,10.324053178960224,90450,9045081882,3.278688524590164
0.11808667,-6.4645326e-05,6.599895429194956,166.80671957920168,21.51000791088902,10.98329790573585,90450,9045012812,8.51063829787234
0.10707711,8.072554e-06,7.255391470247294,165.91190932488684,25.290503211740297,10.30558220663328,90450,9045049861,11.864406779661016
0.1072696,-5.9976872e-05,7.338337725903616,166.1051434627962,19.618341663284465,10.144473850575295,79380,7938081711,7.547169811320755
0.12208694,-6.672303e-05,5.538829508387698,167.8380386807143,20.224744151875168,11.516835945574329,79380,7938086643,2.272727272727273
0.11525467,-4.6844434e-06,6.075351962457337,165.0405974375358,22.027975836187046,10.695682959343047,79380,7938099780,0.0
0.1160823,-0.00011319659,6.286381740196078,173.42101937647377,23.259367349917728,9.901773838585138,79380,7938064877,5.0
0.11592134,-5.078909e-05,6.2737991405718185,168.89237338960453,21.49391690284066,10.684668765837584,79380,7938048636,1.5151515151515151
0.106697395,-5.1135834e-05,6.5043084954233406,166.05225473452518,19.00373407874203,10.290887585787695,79380,7938051905,2.380952380952381
0.114507616,-6.9725684e-05,6.625600961538462,169.80491450349953,22.492770648549776,10.52105485957933,79380,7938027133,4.651162790697675
0.110293694,-5.9894333e-05,6.107370476973686,166.2677642568682,24.80415328363572,11.006963019402392,54230,5423025891,6.097560975609756
0.11068971,-3.537987e-05,4.551733993902439,156.74488857595657,23.309233448908987,11.529323854928773,54230,5423070157,17.391304347826086
0.10899248,1.2146849e-05,6.879159733777037,162.42366940265984,20.48550254630348,11.305695448104435,54230,5423057643,11.688311688311687
0.115676455,-7.868105e-05,5.564993671648988,168.80538248623608,21.833512066678303,11.47029984962879,54230,5423014186,3.4482758620689653
0.106716245,-5.2406813e-05,6.95920850409836,170.25603085710353,21.35436700600947,11.839766806341276,54230,5423051036,0.0
0.10826597,-0.00011413667,5.765584073050059,163.87377553457017,20.509994616146912,10.648380151550343,54230,5423091356,7.792207792207792
0.11366625,-2.6059693e-05,7.332532278660613,162.6202531136744,16.794727908756727,11.677025280946822,54230,5423084278,7.547169811320755
0.10678524,-5.733394e-05,6.603026511925042,166.23755122999356,21.407264268631867,12.013490915125011,54230,5423039187,14.705882352941178
0.11669131,1.2402456e-05,5.845120438540333,164.90111133067933,21.23687814134969,12.540462181158167,54230,5423020881,11.25
0.12383554,-6.3752974e-05,5.896746086892922,165.95146200859782,20.57489329651586,11.962711725566232,54230,5423096074,14.736842105263156
0.11434382,-9.184108e-05,7.84915792848521,164.6850487200178,19.46476758697863,9.833992569385574,71989,7198947040,4.25531914893617
0.11577767,-6.302955e-05,6.890625,173.47767811241914,24.99600433697076,11.106751684624872,71989,7198997867,2.912621359223301
0.11732805,-0.000112827845,7.329346145141821,167.61349602597815,25.97687951363679,9.781685503314671,71989,7198952006,6.593406593406594
0.11490878,-0.00011658115,7.062133967789165,162.71527264983683,20.73980778199953,9.623727555284816,71989,7198966547,6.756756756756757
0.108598076,-7.884742e-05,7.343119959677419,163.5226009185991,17.66026821594946,10.83509709168986,71989,7198914501,5.405405405405405
0.120971896,-2.5213294e-05,7.570545708955225,165.75547507584093,21.108526300190203,10.781198490097514,71989,7198958121,10.294117647058822
0.11581403,4.782343e-06,5.820540935672516,163.2802444091961,20.045808155064687,11.057744244212786,71989,7198934942,13.513513513513514
0.11717255,-2.9497865e-05,6.765414346424385,172.97425676253332,19.7677188311907,10.8341721344515,71989,7198919580,1.020408163265306
0.11758147,-4.6484634e-05,7.783367923244423,166.00384172265444,21.11812249961831,10.844837749553925,71989,7198957359,7.547169811320755
0.10112313,-4.100869e-05,7.305382181942543,165.19788903105763,16.818234454182814,9.763045471899703,71989,7198993074,2.1739130434782608
0.11653215,-0.00012010746,7.799866591203105,170.989003478781,22.844521071930217,10.402051368952888,71989,7198918314,0.0
0.11102997,-6.8448906e-05,6.94578268603617,165.21545969595974,17.58576112437101,9.55203054780992,71989,7198976063,15.555555555555555
0.100815356,-7.8381e-06,8.722310126582279,167.23318649847866,20.908299970207924,9.253076013499268,71989,7198969431,3.896103896103896
0.11046222,-1.867643e-05,5.67066559163701,178.53687640396788,26.224941738059425,10.15060946856708,71989,7198987192,2.247191011235955
0.099027924,-5.914425e-05,6.777382656872509,164.37439610481877,21.91504001234992,10.97095417748743,71989,7198975222,14.285714285714285
0.10888514,-1.1948657e-05,6.4884817363410585,168.89655976570077,21.84039789264781,10.844234778463736,71989,7198948182,1.5625
0.107538804,-2.1213295e-05,7.418846899224806,172.79784152985056,24.693682343852625,9.950667161358975,71989,7198950347,6.557377049180328
0.1052021,-5.1688883e-05,6.494140624999999,157.9286076205978,24.29102427869288,9.911174351216602,71989,7198913148,1.5873015873015872
0.10134138,-4.5161993e-05,8.045837942477878,159.94170900252513,27.851445659302485,10.64877563804771,71989,7198918444,10.606060606060606
0.10264196,-8.315124e-05,6.132065754779169,165.28215140058128,20.88220052846952,9.951360448547415,71989,7198986814,3.896103896103896
0.11019718,-1.9664598e-05,8.88890625,168.67753006088373,23.258592984378527,9.827724337627496,71989,7198911169,2.3529411764705883
0.112994336,-0.00011916849,7.447344525159462,166.9190972650434,19.81227413174173,10.449874876234343,71989,7198927288,0.0
0.10459362,-6.071622e-05,6.909049131016043,170.8696083691029,22.308444544151914,10.292607854811424,71989,7198952634,6.521739130434782
0.12171509,-7.682249e-05,8.179439364773822,169.8336061096034,21.212108930871374,9.712958061435316,71989,7198963436,5.084745762711865
0.11638573,-4.6802743e-05,7.022102666955767,170.38070613224062,25.737596410147784,10.24332339272662,71989,7198992031,10.44776119402985
0.11387411,-8.0608064e-05,7.961856617647057,170.7526634882413,23.242692390547383,9.914562004254233,56882,5688233633,4.761904761904762
0.123487964,-8.968405e-06,8.275879988913529,169.057058990011,27.709569465378934,10.281111540366467,56882,5688226803,1.0869565217391304
0.10773088,-0.0001174691,9.426978326612904,169.65010889809045,17.84133999883543,8.875282186221206,56882,5688223810,1.5384615384615383
0.10970154,-8.625293e-05,9.09476902173913,168.2156485834668,18.95945748302514,9.118628349539367,56882,5688283103,0.0
0.10038018,-9.9582954e-05,7.902092889908256,168.90128500673427,26.58741158909527,9.066531007618012,56882,5688245942,14.0625
0.1145056,-5.9475522e-05,9.120810204953033,164.4277674959617,17.58964711721041,10.246047812945063,56882,5688232327,7.317073170731707
0.10705321,-7.842373e-05,9.238957484725056,164.6932096471382,17.68153418390783,9.455796092309914,56882,5688282778,8.0
0.11046247,-1.3764819e-05,7.053980334051722,162.3754820855089,17.5580678241096,10.948455856662356,56882,5688254276,1.96078431372549
0.11114226,-8.646909e-05,8.586994532044761,168.92081975253424,26.117777511389725,10.259272838498104,56882,5688279417,5.970149253731343
0.120344445,-2.217322e-05,8.267054194011482,169.9588359293414,20.11735306147281,10.05794337681736,56882,5688262891,0.0
0.10046543,-0.00010449038,8.007579707985697,165.842239883148,22.005572699850987,9.457136911720289,56882,5688244184,5.970149253731343
0.11155805,-5.316042e-05,8.311060855263161,171.3023895305632,21.23149484927751,9.82335240870496,56882,5688276973,10.576923076923077
0.11042284,-4.7255606e-05,7.50189012096774,170.91658010729665,21.187239563130625,10.27616662598996,56882,5688259718,10.606060606060606
0.116957135,-6.232905e-05,9.03448352232459,172.1203569510293,19.29261228611112,9.954804277999967,56882,5688242949,16.831683168316832
0.09989929,-5.8272173e-05,9.528383420043811,162.07477322238324,16.04585527426505,9.015343409975262,56882,5688274173,10.294117647058822
