rms_amplitude,dc_offset,articulation_rate,mean_pitch,pitch_std_dev,hnr,original_speaker_id,line_id,wer_score
0.09954246,-5.186823e-05,3.1337301845114345,129.17733559157418,21.616743310298823,12.101631780933578,17183,1718323014,24.13793103448276
0.10137821,-6.914363e-05,4.084401150627615,128.32537823123877,24.31641035702573,12.335643605743735,17183,1718349460,14.000000000000002
0.09530763,6.1499406e-05,4.015515734265733,136.25877786956218,35.35855857983926,11.513172690233946,17183,1718396921,54.54545454545454
0.09943715,-9.558795e-05,6.912349527085124,133.55741258523776,26.73215358209493,10.770149672081631,17183,1718398699,41.30434782608695
0.099559434,-9.180696e-05,5.181559726331361,129.34688482613524,25.32296266366989,10.854969350015764,17183,1718336097,26.53061224489796
0.07992297,-7.06676e-05,4.592807885561936,129.05904342962694,23.418605601587583,12.6279163524729,17183,1718395921,25.0
0.09601995,-1.4479335e-05,4.7978489721485404,140.8665012038639,28.98830262020395,11.188161264190503,17183,1718365397,53.06122448979592
0.097685866,2.6947364e-05,5.5903508112980775,132.56314685657443,22.60964614324168,11.691096244621336,17183,1718377447,24.13793103448276
0.08652032,-2.281506e-05,3.967144596988486,128.80409884121403,24.26880966426253,11.687579526446369,17183,1718313712,9.75609756097561
0.10056911,-0.00012143593,5.846590909090909,135.19494312708198,19.234365468860315,10.41325643303006,17183,1718350152,36.58536585365854
0.09960148,-8.675496e-05,4.353966346153845,130.28147521208749,23.786063110555613,12.022718983629298,17183,1718328389,45.83333333333333
0.10700372,-8.4368934e-05,4.59375,137.77970454015752,23.62543377256173,10.957711784394087,17183,1718366358,48.57142857142857
0.10091633,-6.836557e-05,6.038026551942568,138.05003726064223,24.43892701719645,11.716367893984897,17183,1718333412,14.285714285714285
0.07834457,-4.7881473e-05,4.821684160305344,124.78434866635465,20.914619400245748,11.23686641909512,17183,1718332463,34.61538461538461
0.08958607,-0.00026047823,8.225723140495866,138.11644795514567,21.845883781046425,8.820882710701863,17183,1718369233,9.090909090909092
0.08103612,-7.351522e-05,6.009265988372092,136.15879180749928,33.76588289377611,11.28887167584291,17183,1718360351,14.000000000000002
0.08968876,-3.711827e-06,6.269904458598726,139.52067415512064,23.673316545047,10.90784754512243,17183,1718358324,20.0
0.09869334,-7.0951966e-05,5.950284895243487,128.97821795189057,19.961693628836848,9.892042218991053,17183,1718320206,4.444444444444445
0.08301848,-5.3043885e-05,8.834134615384611,144.9752579345004,33.44170952102176,9.017993181140042,17183,1718382692,36.84210526315789
0.082995445,-6.966578e-05,6.714877586621751,133.68581132548897,25.903312488166584,10.21270937136572,17183,1718375276,28.57142857142857
0.101307034,-6.9629e-05,5.210881895017793,132.2562492711988,26.31116182805783,11.171938414348688,17183,1718342663,29.629629629629623
0.09347832,-9.684739e-05,4.622395833333333,124.64988342328496,17.72190880371274,11.76159560730553,17183,1718326734,24.0
0.093516454,-6.514513e-05,5.424939571823203,126.63561715072356,25.792681636600328,11.233518166755788,17183,1718391519,73.68421052631578
0.09881764,3.235194e-05,4.320429228922093,134.979031618981,22.880953871960468,11.648641971926189,17183,1718346987,31.428571428571427
0.06711535,-3.5631998e-05,6.209842289719626,136.2814340313941,31.967725560998257,9.214280036473792,17183,1718381762,39.02439024390244
0.092481874,2.3017525e-05,6.949591228606355,136.6881026581094,23.11725112921424,10.417961644325842,43349,4334959288,15.789473684210526
0.084137775,-3.4909273e-05,7.660851111778846,130.29041597836584,21.559740884517016,10.065633603922082,43349,4334959061,19.148936170212767
0.089707464,-2.78868e-05,4.913616820469797,123.85957674613034,19.023727864164577,11.319613647535022,43349,4334972684,18.51851851851852
0.09115678,-5.2239207e-05,6.652773624401915,127.0019625097006,21.66647601292119,10.601837157077131,43349,4334965499,24.637681159420293
0.091475256,4.1757507e-05,6.328755040322581,125.56662937140489,19.201691822056056,10.206853176445197,43349,4334991412,12.658227848101266
