speaker_id,line_id,rms_amplitude,dc_offset,articulation_rate,mean_pitch,pitch_std_dev,hnr,wer_score
SSM38442,3844285093,0.032722373,-8.004810999854507e-05,6.249999999999999,102.323739586955,40.39800159754199,6.362524406988936,36.36363636363637
SSM38442,3844279065,0.08032249,-0.0002054554953476,5.550486618004865,151.55646567869317,31.77812266010116,7.549059732701595,2.564102564102564
SSM38442,3844240110,0.06769103,-0.0001273088002241,7.02247191011236,145.15147364035172,33.31468846263205,7.200108130718637,0.0
SSM38442,3844238196,0.05945749,-0.0001667913151362,5.9208868732678255,145.00825379553083,44.61067826708885,7.409691674234293,0.0
SSM51700,5170097708,0.06959585,-0.0002446332875038,5.074424898511502,110.93052715012332,11.538248981331307,7.065671413155135,5.263157894736842
SSM38442,3844286557,0.05988497,-0.0001514647883951,7.629107981220657,117.24861098760071,32.12232765535924,7.066927628490919,5.88235294117647
SSM38442,3844220691,0.07268119,-0.0002093429941847,5.573128483205303,113.68525120652416,18.726387352281822,7.040911805569132,4.651162790697675
SSM38442,3844228128,0.06906219,-0.0001741700208606,4.922434367541766,141.8058426863111,44.81292652433077,8.064207464097052,5.88235294117647
SSM78849,7884937747,0.043634605,-6.631489060318144e-05,7.001166861143522,106.09836090262957,10.90548359719807,6.529308225674856,18.91891891891892
SSM78849,7884922223,0.064114824,-0.0002051894894294,5.700325732899023,103.20569047675863,19.43027848182213,6.612109950210281,0.0
SSM38442,3844279726,0.06907207,-0.0001761338432622,5.807522123893805,115.9880400466998,17.14094069546414,8.633505772557147,7.8431372549019605
SSM51700,5170065864,0.05864734,-0.0001195677537354,5.859375000000001,113.00871713373658,24.5185739044716,6.709115486857232,0.0
SSM51700,5170026905,0.07613036,-0.0001814411917913,7.558790593505039,170.1483834370524,57.538041844328525,6.37752604682168,0.0
SSM51700,5170028486,0.07235151,-0.0002610399291857,6.809338521400778,123.62066669842076,27.187559073853063,6.478884018978694,28.57142857142857
SSM38442,3844274977,0.07415785,-0.0001626712519516,6.348246674727932,115.40448559684366,30.5631939978492,8.139328632639007,17.24137931034483
SSM51700,5170022880,0.08940485,-0.0003146745694129,6.966292134831461,111.23150067538256,18.3979555550863,7.317208949542099,2.941176470588235
SSM38442,3844278343,0.07319676,-0.0002799003977427,5.5176890619928605,121.64886851546544,28.187429384653225,7.402564104639763,2.272727272727273
SSM78849,7884949787,0.07717088,-0.0001867338949283,4.712301587301587,128.62983424120955,27.951814267666432,6.962771991255381,0.0
SSM38442,3844274846,0.067353725,-0.0001766556322784,6.455399061032864,138.6380457379886,40.47862455091544,6.62734672248973,0.0
SSM38442,3844227152,0.06936558,-0.0002306332741621,5.43091168091168,123.57231313330904,35.926149318093366,7.080929390922394,5.128205128205128
SSM78849,7884916045,0.073170096,-0.0001800756865279,6.315789473684211,133.42085354140394,36.02660597252404,7.245062621790113,0.0
SSM38442,3844279329,0.067431964,-0.0001533773185168,7.189239332096476,135.91391364055067,28.358708257128,7.074226531316167,0.0
SSM38442,3844243925,0.066710524,-0.0001715527968786,5.808080808080809,123.32136171636829,23.804040970749927,7.48467296942288,3.7735849056603774
SSM38442,3844298802,0.06364464,-0.0001790487460081,5.89622641509434,111.58871611603269,29.366911053243125,8.144485183611511,0.0
SSM38442,3844252205,0.06482774,-0.0002140666940919,5.159198113207547,116.14631689278184,25.12603104214049,6.832155009604126,10.714285714285714
SSM78849,7884917562,0.07460041,-0.0001894889299484,6.233377659574467,126.06126476391007,28.634329362302772,7.519691032578791,6.25
SSM38442,3844239022,0.066775225,-0.0002015292790382,5.368873168266801,151.0436160029083,47.01589276875377,7.220260467453192,13.793103448275861
SSM38442,3844218109,0.06428265,-0.0002279620423714,5.343866171003718,125.31280043662068,38.01608324530254,8.151986896655638,0.0
SSM38442,3844297702,0.068772756,-0.0001865602426227,6.176559204579692,118.54782010997307,35.4161568232027,6.220904146867897,5.128205128205128
SSM38442,3844240730,0.07022554,-0.0001765150126538,7.4317738791423,127.58078025329388,40.49626917354998,7.088736924233251,13.157894736842104
SSM38442,3844228186,0.06877347,-0.0001859406918097,5.335365853658536,115.2798464555442,34.756982142774895,7.069969318808364,0.0
SSM38442,3844218941,0.07992094,-0.0002591208107461,5.798969072164948,123.8592510532278,42.87656462821048,7.356278253959838,0.0
SSM38442,3844258560,0.07284127,-0.0002081711570536,5.877560521415271,120.68128856901842,17.345702532341715,7.880369575835108,0.0
SSM38442,3844224645,0.064723834,-0.0001663917934184,6.471857226907236,135.310163903392,43.539910562363445,7.532152961521113,0.0
SSM38442,3844253284,0.076546505,-0.000140431706844,6.884057971014492,118.54495511618155,20.69667999188068,9.190092811768308,5.88235294117647
SSM38442,3844240707,0.07183419,-0.0002384180356141,6.9375,120.33043731903228,20.516876119674063,7.164083326479803,9.090909090909092
SSM38442,3844210813,0.08620912,-0.0003353715115208,5.936479667557138,140.6026878053516,84.26639248789814,7.9136357250204465,6.382978723404255
SSM78849,7884972335,0.05756436,-0.0001771604991506,9.060650887573964,115.22818393245927,23.009842360747108,7.056919958664946,12.5
SSM78849,7884913270,0.06206854,-0.0002161230092953,5.473163841807908,112.69566085089518,23.128670737227107,8.337483882920575,0.0
SSM38442,3844227707,0.067127176,-0.0002358061153798,6.557937956204379,111.22342538196663,32.99248411193762,7.238208188918084,5.797101449275362
SSM38442,3844210569,0.07722621,-0.0002563458503343,5.275056518462698,113.91280898126958,17.995718204498825,6.994871404237024,3.571428571428571
SSM78849,7884983186,0.07787326,-0.0002377598444028,6.921140939597316,128.07946514125643,33.63283873631508,7.383376085600506,11.76470588235294
SSM38442,3844262498,0.05638854,-0.0001210778021744,6.523569023569024,133.36779543679566,50.17185418508596,6.316870345921573,2.564102564102564
SSM38442,3844240164,0.065755464,-0.0002326953562412,7.812500000000002,112.2075742856352,21.23768750852728,6.658624590494231,0.0
SSM38442,3844252503,0.071597315,-0.0002023259942079,6.087824351297406,150.1339213986417,51.14645036937409,6.880743111975828,5.0
SSM38442,3844216074,0.06455295,-0.0001981576154594,6.838074398249452,122.66230111597451,32.29797191007587,6.393663580664058,9.433962264150944
SSM38442,3844219516,0.0451357,-0.0001373586874213,5.1821608040201,130.99425051438763,43.8866113526329,8.1622738971962,0.0
SSM38442,3844219359,0.07873992,-0.0002658883183784,7.772020725388601,129.85487555682678,35.76840566948146,7.003442263559266,12.5
SSM38442,3844287999,0.07453668,-0.0002162869147227,5.309466019417475,126.57344476782202,25.108485594866902,8.365442346981412,6.0
SSM38442,3844252194,0.07577831,-0.0003197929272979,7.307533964594483,115.26485300137487,23.101190039085708,7.0017080383842005,2.380952380952381
SSM51700,5170084225,0.071448795,-0.0002610654955087,6.271878646441074,113.79448863953546,22.972741249478887,7.010982518047884,7.4074074074074066
SSM78849,7884964344,0.069517024,-9.206239724005158e-05,6.317204301075268,118.88243221455532,33.594849797841675,7.333488085415807,7.4074074074074066
SSM38442,3844278551,0.06521546,-0.0002325222570471,6.58151326053042,117.31388666359,28.781529885191038,7.397304982425364,3.79746835443038
SSM51700,5170082655,0.0748446,-0.0001725642563009,5.69620253164557,123.81042841230926,38.610890435731854,7.046712609255685,14.285714285714285
SSM38442,3844210088,0.07941193,-0.0002192842577482,5.840071877807727,128.85711653487908,26.0015954458601,6.7642656829452354,18.181818181818183
SSM38442,3844225483,0.07009332,-0.0001944624358706,9.562841530054646,104.96200624342572,15.517320235655829,6.985169388973924,7.4074074074074066
SSM38442,3844236235,0.066133246,-0.0001513485078523,7.381507381507382,139.64498890660138,39.44852614059561,5.958840713528269,4.0
SSM51700,5170074863,0.05603812,-0.0001513640916147,5.938473520249221,109.82218980714232,23.51166424624188,8.524712422167077,6.666666666666667
SSM38442,3844249240,0.06508076,-0.0001315996539604,5.478896103896103,136.99382012169067,47.04290294865732,8.484838241785058,4.3478260869565215
SSM38442,3844245348,0.068630986,-0.0001637766776842,5.374203821656051,113.77525681336,27.776859283269083,7.468219518699101,3.614457831325301
SSM51700,5170024441,0.07113036,-0.0002167651245462,6.5654843110504775,123.8182691501982,26.68512376235245,7.748139906947182,1.0638297872340425
SSM38442,3844275765,0.06672736,-0.0003374644015425,7.41839762611276,110.1047360351634,14.368112204334208,7.405111565214983,4.081632653061225
SSM38442,3844233942,0.07775517,-0.0002866358228099,6.819640564826702,114.5438882306235,14.571944471931298,8.367928317504017,2.083333333333333
SSM38442,3844280922,0.07443744,-0.0002862387500152,6.478450627386797,111.93125793536171,17.33104589080919,7.6648973367113875,0.0
SSM51700,5170040146,0.05320647,-0.0002530654213428,5.960051546391752,106.17895149824643,24.379074307991257,6.094859810115159,0.0
SSM38442,3844269574,0.049334053,-0.0002280418255199,6.510416666666667,106.30968839608404,28.23258304111429,8.029487178415115,0.0
SSM78849,7884998838,0.078350246,-0.0002549201593672,6.485691361326558,135.58977492391557,29.569179218917377,7.116280463509754,10.344827586206897
SSM38442,3844214904,0.063893564,-0.0001005698485014,5.829510703363913,139.4739959650282,60.07833110030147,8.853518854054716,3.3333333333333335
SSM38442,3844261795,0.07277217,-0.0002896106037035,7.085755813953489,118.57732091098256,21.9863503790704,6.990015440731596,0.0
SSM38442,3844238855,0.057050332,-0.0001662137318498,5.936890045543264,108.79079592712466,26.510350505555145,7.375767997552606,2.631578947368421
SSM38442,3844275945,0.1279793,-3.354608488716356e-07,5.388355894335655,192.71974981342183,42.51510374041758,7.037446810326911,0.0
SSM38442,3844257251,0.10688743,7.842596236867454e-07,5.98045822102426,199.87566889384755,43.02854774311057,6.920182889073486,0.0
SSM78849,7884917648,0.13929342,-5.1278626770750215e-05,7.959905660377357,171.3439142382173,45.53218497160841,5.173640697923857,2.127659574468085
SSM38442,3844233331,0.10790828,-9.247033728697038e-05,7.16870824053452,152.52210101147008,34.81222034336993,5.289315364323276,6.666666666666667
SSM51700,5170044682,0.1353521,-0.0001101429787948,6.224511697789223,179.87847871276662,51.89360740252194,6.0114747917203895,2.666666666666667
SSM38442,3844237448,0.08220445,-6.018430343923366e-05,6.807572614107884,178.05797597176567,53.673639276811066,6.272546871188171,2.898550724637681
SSM38442,3844262503,0.097701244,-4.5782350761532026e-05,6.660511738327617,182.83976131666168,58.71472739085428,6.41513146512597,7.246376811594203
SSM51700,5170083516,0.056352902,-5.580290438410829e-05,7.8384798099762465,130.91938752122834,27.056276125161872,4.59489224208036,1.6129032258064515
SSM38442,3844286845,0.07738893,-3.3353430222473834e-05,7.740686985970003,162.99082947286306,45.87890278672902,5.520753604790634,2.666666666666667
SSM38442,3844285892,0.08456599,-2.642026773644192e-05,6.712774613506914,172.91507227368697,42.04375870130459,5.9413214785479385,0.0
SSM38442,3844285389,0.09710305,-6.87162322954093e-05,5.702554744525548,142.85236935505017,39.94974612878083,5.249886654735707,3.571428571428571
SSM38442,3844299416,0.09525448,-1.0990415478445635e-05,7.302135678391959,166.1328814868138,36.21424630383443,5.237117616534056,10.638297872340425
SSM38442,3844290338,0.0842656,-3.983262998283287e-05,7.440476190476192,151.8736683999396,39.3738079337421,5.483349795717698,0.0
SSM38442,3844257292,0.08213778,-5.476859089280715e-05,7.001647446457988,154.26535011164611,36.27399909123154,6.102736594188852,5.0
SSM38442,3844286514,0.085313596,-5.08317191468726e-05,7.124819624819622,155.9453622617195,38.89713486905985,5.47137535368022,0.9090909090909091
SSM38442,3844283222,0.073331915,-3.929208662493117e-05,8.049242424242424,162.9029989067867,61.70840995491401,5.975361579700039,1.8181818181818181
SSM38442,3844298066,0.070899755,-7.215568125521164e-05,7.910401002506264,176.96971104471143,47.42396173452408,6.803297906894434,3.7037037037037033
SSM38442,3844249367,0.0712385,-2.522170228029172e-05,7.245463709677419,165.37305515945005,41.893537993413496,5.534579890355313,7.352941176470589
SSM38442,3844243422,0.07692281,-7.486682227154202e-05,6.661442006269593,208.86311677346384,53.778602502453175,5.42408923577556,6.896551724137931
SSM38442,3844219878,0.07803586,-5.9193447326187255e-05,9.247448979591836,148.9144420549365,41.571751069084016,4.4751653518064645,6.024096385542169
SSM38442,3844295326,0.063132256,-8.835088667079692e-05,8.202099737532807,146.08835780035892,46.38320571228244,5.843705888921477,3.508771929824561
SSM38442,3844274310,0.07778743,-1.728902951152537e-05,6.047753691486018,159.22731051849726,60.87922619167416,5.538780729056487,2.127659574468085
SSM78849,7884918015,0.08131653,-7.992427061256662e-05,7.313829787234042,145.1415608575355,47.91995484123517,4.390322320332835,0.0
SSM38442,3844293337,0.07153021,-8.040874281170312e-05,6.8824404761904745,153.35320718549315,49.36829498662965,6.008405490819592,2.3255813953488373
SSM38442,3844286307,0.07859807,-3.01124397920226e-05,5.649717514124293,146.3425330472706,37.06910393422156,5.139837348019427,11.666666666666666
SSM38442,3844273756,0.07334322,-2.22089551438249e-05,6.156191369606003,151.3852124917385,44.87967431830141,4.666613281161126,9.67741935483871
SSM38442,3844214439,0.07295683,-8.445936227529045e-05,6.560773480662983,155.56182810799808,36.02385420764282,4.824468878933637,3.896103896103896
SSM38442,3844259307,0.090818904,-0.0001029706817561,6.365740740740739,160.61796175486018,41.87075146055134,5.308749464149807,17.307692307692307
SSM38442,3844252021,0.114576794,-7.014428050972539e-05,7.713562053879805,160.82656283241823,42.12530403607886,5.424445899219124,6.329113924050633
SSM38442,3844243575,0.06663298,-7.61219547722634e-05,7.520053475935827,173.0412337480832,53.99130608501512,5.99391336421525,2.564102564102564
SSM78849,7884993439,0.06821218,-9.259025572535664e-05,7.365319865319865,151.58711924122923,46.15862039035978,5.237064626403859,1.639344262295082
SSM38442,3844257160,0.040139366,-5.093638973037493e-05,7.064176245210726,142.27032702158775,52.08701011744697,5.178966173544867,3.076923076923077
SSM78849,7884983823,0.05494051,-8.217100088257897e-05,7.918937329700273,152.24117107515397,54.10512978563349,5.403915318428735,5.454545454545454
SSM38442,3844270135,0.07005746,-8.52242111955519e-05,8.75,157.40996410138354,42.94414036734734,5.73152692694956,12.0
SSM38442,3844270838,0.05447272,-6.426284307002638e-05,7.269385026737967,131.53368380656616,40.288711149683614,5.757180213171757,5.769230769230769
SSM38442,3844234417,0.08594026,-5.164839024598801e-05,8.243865030674847,146.6411629281069,55.99339725089846,4.255059145542821,2.0408163265306123
SSM78849,7884987892,0.07828797,-6.510366699236558e-05,7.617306520414379,143.18116219687357,33.99877339929384,5.880229174284756,17.741935483870968
