speaker_id,line_id,rms_amplitude,dc_offset,articulation_rate,mean_pitch,pitch_std_dev,hnr,wer_score
SAM41770,4177093978,0.26243892,0.0001502896865999,4.026691210308329,197.58107831379897,45.01297820827389,8.732991198306403,0.0
SAM41770,4177095815,0.2408791,0.0004627008765479,5.353117956423742,179.62232471334636,32.98544634006268,7.730130481118952,5.084745762711865
SAM41770,4177017566,0.2441626,0.0002317307015978,5.119268053588934,175.84235310217315,50.29843152209492,8.405111082985746,9.090909090909092
SAM41770,4177013196,0.2262201,0.0002282098730729,5.384238864415075,166.77155626201807,52.63316306739155,7.75010433761584,1.851851851851852
SAM41770,4177040037,0.2323059,0.0002393950014456,5.0794845263851,186.22260355151948,47.47077083509248,8.61538431787409,7.6923076923076925
SAM41770,4177010719,0.23317453,0.0001233413567737,4.9803246433841615,200.34714843304403,53.93198575794376,7.9104898319025745,2.1739130434782608
SAM41770,4177070703,0.2442297,0.0002280395444119,5.110996386164171,164.76842269574158,46.05272660166631,8.505787485230174,1.7241379310344829
SAM41770,4177035172,0.22924954,0.0001949775492567,4.864775725593668,182.2073399383355,46.65920905117791,8.118393654215621,0.0
SAM41770,4177029092,0.23937851,0.0001562208363078,5.813176533475879,167.58946575696282,48.19918044659502,8.235392533540372,0.0
SAM41770,4177050181,0.23497637,0.0001243918428442,4.862619204985364,175.1239154902415,48.2425396658892,8.156721575099503,0.0
SAM41770,4177015021,0.22835335,0.0002559042391204,6.323477021731385,158.63759056582506,36.134778091695125,7.305618203258086,0.0
SAM41770,4177079200,0.22672181,0.0001428676092646,5.187689438097459,152.0200647435444,34.476745355716055,8.449441849071741,10.416666666666668
SAM94490,9449071661,0.22064562,8.952887776687191e-05,5.7489619929734905,138.13616450586852,28.41035646066138,7.956078298843939,0.0
SAM41770,4177044960,0.23778763,0.0002738504335296,5.319148936170212,170.40042732209992,42.27065826146915,7.86239425162205,1.7241379310344829
SAM41770,4177068389,0.24323383,0.0003418845234572,4.830074487895716,173.97496452344353,49.87467555076045,7.860290213440455,0.0
SAM41770,4177089386,0.21824165,0.0001803104022929,5.090852130325814,170.8839851948975,58.58589536981176,8.923144277276547,0.0
SAM94490,9449075744,0.22718982,0.0002436502681423,5.127922364358182,153.31188562589062,50.98355439477693,8.115526804615373,0.0
SAM60009,6000996583,0.23814195,0.0002460750881456,5.256469500924215,172.15409028053094,44.41655761084552,7.63552664284293,6.521739130434782
SAM41770,4177070095,0.26094794,0.0003694495108239,5.077574047954866,183.4723525309849,47.40191765486723,9.54978725453354,7.142857142857142
SAM41770,4177011003,0.236094,0.0003253544153162,5.289396887159533,182.94714135219772,51.57253576154197,8.117743767067259,4.3478260869565215
SAM41770,4177017639,0.22711347,0.00040034517679,5.602782071097371,165.28095578886865,42.31721278775146,8.139300999702389,3.278688524590164
SAM94490,9449070226,0.22659524,0.0002422396763567,5.501813784764209,153.1248825882291,39.36454758952468,7.260035345764978,10.869565217391305
