rms_amplitude,dc_offset,articulation_rate,mean_pitch,pitch_std_dev,hnr,original_speaker_id,line_id
0.12513973,-8.6984764e-05,6.59540223336372,169.5153432504364,20.857880097289836,10.943880406695241,47659,4765924089
0.123207025,-4.0841907e-05,6.538134282178217,172.09842809432755,20.626959048399133,10.418858956953045,47659,4765997777
0.12108694,-0.00011821054,6.521990740740742,169.21302232219497,17.560697106317832,10.360841624284264,47659,4765911995
0.11620432,-0.00014334555,6.633512126865672,169.49400726763585,19.350742985150195,10.22056031117883,47659,4765935297
0.1247893,-0.00013938693,8.436224682587666,168.90016613379404,17.08208792645594,9.7193591804794,47659,4765979524
0.13340683,-4.4803157e-05,7.420929634559536,176.75780272211588,20.826127130132495,10.524185542544926,47659,4765914162
0.12039101,-6.6726105e-05,7.497633400069636,167.82912979191258,23.19382522043096,9.809730157266953,47659,4765957633
0.12205056,-2.2118817e-05,5.284221625766872,177.34218180745555,38.31470839801899,10.47220969142244,47659,4765987084
0.13268265,-3.6742123e-05,6.702942607003889,174.2737334897776,24.677817088942835,9.735346732501151,47659,4765919353
0.12360994,-5.552053e-05,5.502341830466832,172.60122149307222,18.556728906585708,10.985971853856137,47659,4765972858
0.12433647,-2.0882648e-05,6.987175055309735,174.9643431826576,21.79457536808216,9.80105828266809,47659,4765957053
0.11425702,-0.000108201086,6.350056120037808,170.4627628105409,18.44758833575376,10.202544628598702,47659,4765991997
0.11212576,-0.00011867989,6.864995682784271,170.63092916172093,24.97682277260292,9.71515551291777,47659,4765916769
0.11795886,-2.053574e-05,5.865387418376865,167.64321720590317,16.981244720171205,10.713895435272892,47659,4765940844
0.11369879,-1.4348222e-05,7.873200411334553,171.87801822945679,23.692778429027552,9.175597504151623,47659,4765995462
0.12187688,-2.4871057e-05,6.053364468670618,163.65256678131686,17.406029498589167,10.68049434860451,47659,4765933254
0.1257096,-9.3534574e-05,7.8882575757575735,172.39197457593465,22.18617153001679,10.395538133273169,47659,4765975617
0.12207235,-7.04126e-05,6.802115544719314,177.5130612081968,23.95972124319004,9.724974127143767,47659,4765952799
0.12651505,-6.1002967e-05,6.705572005129753,168.47981598872946,17.36669888468089,10.152039358866563,47659,4765967408
0.121272646,-8.860647e-05,5.783711583161158,169.018458064362,23.330791837735358,10.979332944818987,47659,4765967209
0.12607697,-1.3888791e-05,7.464843749999999,176.4779024923262,22.947606023263553,9.967713614422014,47659,4765943101
0.10084892,-4.354861e-05,5.981445312500001,170.5806675309405,28.562246064631907,11.292196098473731,47659,4765962172
0.10191981,-0.00011939233,9.240301724137932,159.06381698656017,44.05306813519041,9.777842421273489,47659,4765944543
0.11738957,-1.8317598e-05,8.698561262376236,168.29782604995376,27.899158440456127,9.57786440571632,47659,4765978434
0.114300445,-1.1666016e-05,7.442225222363407,168.898268736218,19.536391856399955,10.769285588647183,47659,4765992725
0.11327136,-6.449128e-05,5.552690905602457,167.30119643841755,21.06496637613737,10.873975192542588,99763,9976313561
0.1078488,1.1532751e-05,6.344541269319303,173.61833831391783,23.003371686971597,12.26588446240054,99763,9976321180
0.11726277,2.1163265e-05,6.145263952819332,175.041047180553,24.45807119478786,12.227824547567774,99763,9976319115
0.12085764,-5.747018e-05,5.864784694171957,177.41508079062774,23.969140641309806,11.960942973304887,99763,9976391006
0.11543322,-8.823712e-05,7.455549568965519,170.68805414895812,22.022128408356785,10.475878385011697,99763,9976350073
0.117336385,2.1722487e-06,6.98662441950464,178.30181121188352,24.45977894231234,10.521510760575255,99763,9976328168
0.12485702,-1.0303792e-05,5.494400797373358,178.37019529939894,24.457841237839414,11.967067420547167,99763,9976351585
0.11715903,-3.697114e-05,6.604210805084745,171.61703078028395,25.70040383989926,11.174166950846251,99763,9976364434
0.10873482,-7.1066184e-05,4.711679762476008,170.5051545067714,19.795659128389246,12.470479150741497,99763,9976317287
0.113756366,-0.00010130202,5.931036420863311,174.9009307605389,23.412251470642573,11.051010269017729,99763,9976397209
0.113895774,-5.751557e-05,6.1182901868081165,166.06711845614657,18.039752579860394,10.30112214818176,99763,9976393255
0.12829907,-2.7866212e-05,7.2509765625,168.57788800106127,18.40620115109729,9.617806295564819,99763,9976398345
0.108358204,-7.357745e-05,6.613630589430894,167.18229553354635,16.65545466639314,11.336896418794096,99763,9976324854
0.12980297,-2.2523142e-05,6.132433252427186,177.39279330181685,24.890668509149194,11.894210559605186,99763,9976399712
0.11701642,-0.000109409375,7.435325230358877,175.89851836587346,20.953875869567806,9.879035536421068,99763,9976395414
0.11741077,5.1479637e-05,7.675201113861386,169.0851072073249,18.358682988106935,10.636894720550982,99763,9976393784
0.12215553,-2.381729e-05,5.853686286407767,171.9693292050814,17.98164186193708,10.647208549704072,99763,9976351218
0.1141116,-4.148217e-05,5.9873851787487595,173.9384285694385,20.806492710790753,10.92815573980986,99763,9976370772
0.11046375,-8.072192e-05,3.2429522778614457,171.12761877309273,33.147678564623284,11.734007035889507,90618,9061873370
0.11967265,2.8577067e-05,5.456757127192984,176.43464958899307,22.54802647746778,10.242396068812024,90618,9061826340
0.11709671,-5.745946e-05,6.089644705414012,174.28439714386315,24.717837600619426,10.03011852050992,90618,9061893034
0.12868318,2.744321e-06,5.31626455062263,171.23109008004195,21.662445109603727,11.27623109430404,90618,9061885741
0.12342703,-2.0693482e-05,5.735706475733634,169.4519403940991,21.288158872680608,10.67539297630933,90618,9061812683
0.12014383,-7.511032e-05,6.161058117917846,166.6761738360725,19.391141114476085,11.154363627979345,90618,9061868810
0.12549058,-6.092635e-06,5.800399393555393,172.3427501533069,22.51960354331766,11.778846935060047,90618,9061897919
0.11938235,-1.4722428e-06,6.360807178540401,173.26289540837897,21.521657973595428,10.486131851270788,90618,9061862670
0.1119406,-3.1583506e-05,5.163429471343873,175.9081544078874,22.458617640861817,11.221125983705287,90618,9061828493
0.12010788,-5.255349e-05,4.901867378048781,172.38709224191933,25.414468720491634,10.694059384552059,90618,9061875000
0.114653945,6.939578e-06,7.454855218498091,176.00820418498193,23.89850888289662,9.696321846759592,90618,9061893509
0.11284059,2.7353222e-05,5.513332201086957,172.41068513223686,24.706238356419394,10.802948108797194,90618,9061847317
0.10935904,-2.037697e-05,5.765842237384139,170.7038955122519,22.627111506899084,13.427596452989402,90618,9061877206
0.11053038,-6.328449e-05,7.4446451005025125,167.36771138110245,21.149880074405576,10.207398156666953,90618,9061850989
0.108415514,-5.3121535e-06,7.6904296875,167.12034260088095,27.05316934095647,10.979288837416759,90618,9061893241
0.108921684,-2.61206e-05,6.7076880530973435,169.59173604244404,17.947951349169998,10.85108082480554,90618,9061888800
0.115759246,-3.9880248e-05,6.457224825285895,172.4936734105215,24.02020905696285,10.253225006290457,90618,9061894528
0.121451,1.69907e-05,6.252444461827284,172.908785472801,25.94691472031788,9.893893135407213,90618,9061817712
0.11318775,-2.6236095e-05,5.203572138314786,171.97099924947562,18.61607224963754,10.867465010312026,90618,9061870583
0.11844621,-1.9781093e-05,7.011558299103808,175.13608520538926,22.353717835323145,10.591627745015995,90618,9061868337
0.14866929,-7.363109e-05,5.872691761363636,174.64215676855267,21.129049440701294,11.804993925791695,90618,9061828494
0.11398696,-0.00010497941,6.946194556451614,170.62035590091406,19.996078376193896,10.328789733792851,90618,9061860468
0.12087312,-3.0689956e-05,7.991704252577319,166.93564736873714,19.24427515209596,10.56547581913028,90618,9061875975
0.10162889,-6.367535e-05,5.471966911764705,167.09592244026575,23.148495458237406,10.970591943588664,90618,9061865566
0.10558124,-2.7314665e-05,7.721068849601594,161.36583244731312,28.896127010331824,10.778259763866835,34935,3493562027
0.10919592,-7.183543e-05,7.633327095808384,166.51477135589315,24.88609363926828,10.350527751786203,34935,3493578076
0.09931968,2.1863443e-05,7.116684386391252,192.31940811935786,74.00864033498114,10.600781937371398,34935,3493521618
0.09302996,-3.0621562e-05,5.5480072463768115,163.8530485679891,32.49207667403294,10.596031754131785,34935,3493554369
0.083219916,-0.00012172399,5.203857421875,201.8104882325698,119.16375717351298,9.76226026200787,34935,3493551667
0.06826795,-4.8161033e-05,5.15899658203125,162.18547686836573,40.819345427675316,10.305426386606326,34935,3493568361
0.07875474,-9.461253e-05,6.736644553072626,154.17569123325603,35.989639122352656,10.34774091512003,34935,3493537146
0.09200131,-1.6987186e-05,5.844229604200322,158.08924693564228,26.238194892761094,11.037380541537768,34935,3493581215
0.09547425,-9.28579e-05,6.380208333333334,160.08541766038573,20.526601067824814,10.96540796592007,34935,3493590352
0.08568487,-6.682513e-05,4.4170673076923075,165.90105472970663,28.60862056418454,11.345419841531237,34935,3493527024
0.0719776,-0.00012001843,4.502397017045455,150.94369284876242,41.23157755902526,10.86124292958161,34935,3493591794
0.08421916,-4.6383702e-05,6.711647727272725,162.8338082174069,45.860717848454875,10.773931194630832,34935,3493552060
0.10110277,-6.838933e-05,4.149127453166816,215.16305009179166,80.41717227314807,13.688620143408984,34935,3493540525
0.093393,-4.6012658e-05,7.189481894435353,166.65216395416104,21.555672653337183,10.474672872231315,34935,3493525657
0.088625416,5.8781648e-06,5.550781249999999,169.74947573460003,26.762194121939796,10.963952495639385,34935,3493592889
0.07974903,-0.00013806848,4.382864352876106,149.00137402953027,27.02920385966397,10.136623424010077,34935,3493537619
0.084952965,-0.00014658268,4.444575733985766,180.0187121033131,46.63815748729532,12.323780162673717,34935,3493574028
0.11276528,-6.7361805e-05,6.826087445965418,161.12846849711815,14.985642064801192,10.877941933093055,78833,7883375337
0.09876754,-3.5796093e-05,6.816842702513966,159.66426587246917,20.49044659036715,10.38741704370108,78833,7883386862
0.112015694,-0.00010283947,6.4115717169943816,165.88999459445475,28.241079361223676,11.768455793252357,78833,7883348651
