rms_amplitude,dc_offset,articulation_rate,mean_pitch,pitch_std_dev,hnr,original_speaker_id,line_id
0.07585259,-0.00013359751,7.6117369186046515,204.7072446997841,49.04845162988876,14.695470790625121,80386,8038687925
0.077051654,-0.00017842975,7.2877196452365105,193.3263858572517,47.38666758778212,13.88185106472057,80386,8038694956
0.080899864,-0.00017624022,7.49297270903716,199.2348444917847,37.29330053348337,13.812830093551879,80386,8038665217
0.07742112,-0.00014230948,6.250988924050635,199.73918719621096,41.164890921298884,14.292379617966956,80386,8038694120
0.083239414,-0.00017411514,7.386482802013424,205.65256637739645,35.3728702216054,13.825305439961806,80386,8038628461
0.06943528,-0.00018267856,6.6576086956521765,187.052746579032,39.66069417100925,13.805934628301872,80386,8038649443
0.06714174,-0.0001265843,7.922196061643837,196.2293145170736,57.276195430132866,13.559648881686867,80386,8038673791
0.078014694,-0.00022135,6.883047333211144,189.45676606858737,37.4618809375561,14.642416740692079,80386,8038613683
0.066816844,-0.0001848925,7.589921101485147,191.09252711965792,49.35189059092281,13.216376042230836,80386,8038643274
0.06445375,-0.00021015546,7.707801639878367,199.64784596306563,43.49238661273136,13.077637307918916,80386,8038668282
0.0732142,-0.00016897418,8.751093749999997,208.96829301352773,52.17849222737799,13.97738425203299,80386,8038669477
0.081744574,-0.00018231609,7.662651546822744,199.73578724074582,35.459409324489684,14.34684590576399,80386,8038643048
0.06986788,-0.00022377785,9.581065660112358,198.814467290733,52.21336575900649,12.89852071456847,80386,8038621078
0.065067515,-0.00018623352,6.380208333333334,204.0741643408446,40.516423106039866,13.370899570536652,80386,8038611548
0.07010767,-0.00015193771,7.283492152466369,200.3070263704287,38.97417900642651,13.78810641245713,80386,8038682847
0.06606682,-0.00019628278,7.23984085290482,186.81864813910454,52.54408975184504,12.822429065926109,80386,8038610996
0.064998165,-0.00011680802,7.177734375,192.70318084342432,53.61562847255949,13.201461060632283,80386,8038676715
0.06709943,-0.00011333467,8.767209353146855,186.0900215495647,59.62561161301749,12.881029048573165,80386,8038692826
0.057460286,-0.00013047612,8.056529230038022,195.08403982315104,59.73620759522998,13.577960803914848,80386,8038614487
0.067164905,-0.0001436917,7.977568740955137,193.5941434623221,49.077820833783235,12.402566583322082,80386,8038651825
0.07975372,-0.0001610421,8.27769886363636,215.09611723737302,41.41235112750816,13.780034544970988,80386,8038689715
0.06632499,-0.00016460104,8.64115594660194,199.52728830675986,54.204619123261686,14.049426430734728,80386,8038636054
0.083107844,-0.00018242007,6.660335435779817,206.07900267219264,44.10573843558431,14.337236297356574,80386,8038624848
0.080199875,-0.00017488743,6.62075059480234,204.97096506317496,41.67378645743313,14.261778705815892,80386,8038653858
0.07258035,-0.00013609616,7.415407698675496,193.33888833657952,55.32142276637442,13.793092416627037,80386,8038639983
0.07186063,-0.00015174435,7.882370528286192,193.0188978686325,46.05925788417586,14.02724987614397,58287,5828720603
0.066907965,-0.00013347778,6.322963397226754,192.0241377902476,54.321137290503216,14.362870325032608,58287,5828785897
0.08222021,-0.00024003288,7.656249999999999,209.94244347932053,42.18331471228207,13.40562479935289,58287,5828758578
0.07533249,-0.00024356329,8.636209239130435,196.8728345276369,36.351377057842875,13.47105882881898,58287,5828729926
0.064594716,-0.00016032842,7.016798626681615,194.3879258120044,57.63123632861493,13.302413784719223,58287,5828797872
0.06598753,-0.00016722994,6.3822638128221625,206.87495507327282,54.98443255481748,13.149875831673222,58287,5828756504
0.07402746,-0.00016750404,6.8414062499999995,207.2636954643515,47.54715244438669,13.629647476805168,58287,5828736809
0.08512202,-0.0002472035,7.4564369828134955,205.2432655924594,38.12636423678267,13.957336490744135,58287,5828715281
0.07607541,-0.00016183475,7.663061610320288,207.4759812083566,33.078779662086156,13.076263471532133,58287,5828754026
0.08049047,-0.00016015752,6.281971738249594,213.1435263856956,35.35981375519981,13.607167148872152,58287,5828732359
0.08114336,-0.00021974095,7.393152573529409,214.03251742519558,43.138795906903276,13.513916633671325,58287,5828783657
0.071746774,-0.0002492041,7.628184567448679,203.67793753423163,40.28186109013741,12.259607281130306,58287,5828775562
0.07950853,-0.00022972743,6.435901492667598,202.72584587679012,31.782755063070127,13.550136558663501,58287,5828766279
0.08224232,-0.00020688324,7.040310889175259,203.8583707633235,39.53990873407044,12.663671372638225,58287,5828733999
0.07095617,-0.00020167476,6.869807401812683,195.2418245739571,49.18637574768146,13.587115620828536,58287,5828776785
0.08260674,-0.00014879156,7.727451449671773,211.49677232655208,40.74680591018011,12.919368667998295,58287,5828733928
0.07680307,-0.00024511255,6.63182218309859,206.57265902046487,28.898222720318,13.07468746576237,58287,5828727391
0.078564025,-0.00016886294,7.3828125,207.19118586613806,52.26853437129506,13.401176313146127,58287,5828786075
0.07081893,-0.000124091,5.429383511673152,206.68803200771748,46.147054388576755,14.208895348919445,58287,5828723106
0.07308819,-0.00019264087,6.235203598484849,208.95918570716756,44.646731445147566,13.348818217916076,58287,5828759080
0.0690513,-0.00023856478,6.992827868852461,208.023309676554,50.27538487882666,13.431191961559389,58287,5828742582
0.07489221,-0.00022111002,7.576950021282634,207.27206209568325,34.272514611274104,12.910914735344157,58287,5828740866
0.08066174,-0.00018851485,6.711647727272729,206.13048912578853,36.625705571175466,13.115921316614093,58287,5828723964
0.068876654,-0.00017173009,5.724839501510573,197.29933941856478,54.82534962755002,13.740386323555704,58287,5828782151
0.07518047,-0.00016461719,6.249742331794196,205.5859993358611,45.51528519720035,14.028521948543482,58287,5828789877
0.07371113,-0.00016553009,8.48877915571616,191.26557226213964,47.66059359145333,13.672600828926655,30268,3026836465
0.066448614,-0.0001785618,6.240514281449044,191.17522124509438,62.888849807031065,12.537547008710328,30268,3026887436
0.07106991,-0.00015000234,8.687747658501442,207.91935551579022,52.12593600751132,12.362085315410972,30268,3026826964
0.07834865,-0.00016769172,5.091594827586207,218.52953651562126,49.298815889221395,14.256352647299968,30268,3026874439
0.08566797,-0.00017907993,5.464658461768666,214.66384621460122,41.08073568510713,14.321327465053004,30268,3026813813
0.08821849,-0.00019898699,4.737778465346537,211.34578788913964,36.06962253258423,15.540057865151418,30268,3026839183
0.07353655,-0.00020299606,5.6656887489592,225.29896104680134,134.57873425575607,13.647286037959232,30268,3026894408
0.080639355,-0.000118624084,6.663219703690561,204.28096298491522,41.380982627435436,13.087058142468553,30268,3026841935
0.07028725,-0.00020115975,6.176584663120564,234.98087091704218,157.8739136428117,13.622964312566136,30268,3026885360
0.08534985,-0.00018410478,5.663820176799008,214.49876006515765,36.45957910851473,14.850581356154166,30268,3026861262
0.07640313,-0.00013975342,5.535527795629822,213.76122342419748,49.700714935542294,13.931994074768106,30268,3026861075
0.07463615,-0.00016544956,6.03980087652439,206.47267688467932,37.45166593264579,12.983652649268848,30268,3026822449
0.08362163,-0.00016740258,6.1180688544568245,210.77048316454633,33.55535611783798,13.48568572603011,30268,3026847513
0.07737985,-0.00017507526,5.66663240131579,207.73387857076497,37.60292066566927,13.554408414895066,30268,3026826991
0.0807398,-0.00025617727,6.749212919776121,200.54409519126875,30.068859638719918,13.589449472491728,30268,3026892232
0.0812731,-0.00017986145,6.200728788566242,222.5461793298663,50.78702499427331,13.603702363619243,30268,3026881755
0.082890585,-0.00018359802,6.687959558823532,212.8104690221814,36.53211719770737,14.06775559824399,30268,3026862748
0.08771011,-0.00017602557,6.4838488015055455,212.1625109132447,44.64682573836239,14.434576441574373,30268,3026828502
0.084390156,-0.00019059223,6.248753083284969,218.21132720710006,44.55018297998689,13.13784824287256,30268,3026842157
0.08814954,-0.00019180373,5.953881048387099,214.85584841279265,48.847985926366654,14.331767951384812,30268,3026833673
0.08040061,-0.00021565946,6.4586374462200355,214.82356132532055,46.622125990324406,13.862964069248306,30268,3026841400
0.07619989,-0.00023175299,5.212648595100864,206.2527802374655,36.94009295120949,13.246182365045058,30268,3026888878
0.08683401,-0.00021029831,6.016870728929385,212.0946983626085,37.45070923654228,13.868732400637851,30268,3026848458
0.0885824,-0.00012888915,5.070560611928737,199.63465141457613,24.79295420896648,14.54707925903732,30268,3026822898
0.08441478,-0.00018241686,6.0444078947368425,205.30062532305843,33.27477596729982,14.474278660742042,30268,3026854438
