rms_amplitude,dc_offset,articulation_rate,mean_pitch,pitch_std_dev,hnr,original_speaker_id,line_id
0.10288791,-4.128921e-05,5.528334241283677,141.28392160525902,29.074975229624016,10.726763417991327,21664,2166429513
0.101537555,-2.6242255e-06,5.790441176470588,139.5050060385295,27.863855908973015,10.698538342435223,21664,2166459550
0.10485401,-3.540631e-05,4.7690986786912735,138.4162813596714,29.154256693934798,11.521703174033407,21664,2166497637
0.1236241,6.150348e-05,5.731859824640288,138.69137078801253,24.23667681636763,9.90399061662336,21664,2166476060
0.109955594,-6.323353e-05,6.9572578924914685,131.69428325290747,22.97582885304618,9.539516557173465,21664,2166453956
0.09811334,-1.791248e-05,6.351977323008851,142.0523968131942,26.27810072329158,10.642485913552486,21664,2166440139
0.11294516,1.3902285e-05,5.497839095744681,144.95911117465047,31.310452582901537,10.992393052319152,21664,2166458797
0.10286637,-7.034282e-05,6.668346774193547,136.61605528047158,28.21122343702395,10.617635489842511,21664,2166443882
0.09844639,-9.799031e-05,7.393931193524096,138.7789658368624,30.352776774828452,9.020109162978054,21664,2166429562
0.10898433,-4.5068737e-05,6.8396176816958265,135.70340462308428,20.483498021942413,11.33981971861383,21664,2166490398
0.082799114,4.108753e-06,5.439182796280274,144.65738656770927,35.595873536852686,9.719354571529394,21664,2166471670
0.095401876,-5.6929784e-05,7.273706896551724,139.29409984014612,27.399996368312802,9.189777047156056,21664,2166497109
0.09521656,-1.9025227e-05,6.198463268365817,137.59667395753416,29.068583903082544,10.548658912155359,21664,2166495818
0.11568551,-0.000114053444,5.546672603626945,141.90500526127965,25.78541829888461,11.046395466611497,21664,2166440108
0.11453131,-1.6722026e-05,4.64345458428246,142.78512044385548,27.794543063613393,11.119455081291967,21664,2166479109
0.111202806,-5.0190723e-05,7.117561751497007,138.0350524303137,23.810038753483695,10.431424866357242,21664,2166440352
0.10921022,-2.9321938e-05,6.654497663551401,139.50343997917585,31.64675738146679,10.202311830950697,21664,2166468354
0.11986655,-9.218351e-06,7.844238281250001,154.53511532190396,36.115620827593844,10.753801315833574,21664,2166484157
0.10082029,-1.6171167e-05,8.105569738883142,133.93229891719682,23.58861639851058,9.785188268247714,21664,2166437287
0.09639637,-7.4827076e-05,6.646612381078223,137.2981390388273,26.13096277136638,9.517415795912475,21664,2166476040
0.10364245,-7.7347664e-05,7.313897357723577,133.51048494803206,21.3617659719674,10.180159011045617,21664,2166485846
0.112041354,-3.4440265e-05,7.282774390243904,135.30228355309757,25.79027625374897,8.993392838905324,21664,2166460897
0.10388874,0.00025914327,7.065176417370328,141.74064707847475,25.475719515401945,10.057334992557498,21664,2166420585
0.12467998,-4.4222794e-05,7.051468411705006,141.40644259374372,25.112414904426114,10.534327840883025,21664,2166413836
0.11895585,-6.424052e-05,7.027373897464167,144.4191207046986,30.987819937375185,10.678203878683853,21664,2166498188
0.105236,9.603828e-05,7.361055685166995,143.0176221194448,27.08459212337638,10.64296612545603,87201,8720116056
0.09552109,-0.00016820482,8.787516490765173,140.1829032787478,23.8462195779897,9.694870713753144,87201,8720181503
0.09464265,-1.04926e-05,6.325649207746478,139.66643325272346,29.398305918471113,9.719716206873086,87201,8720183755
0.089322075,-1.2909165e-05,7.285542243083005,130.76167666442433,20.184914714109553,10.069614327123956,87201,8720153880
0.09484058,-3.2877066e-05,7.614885191552063,136.54522271308497,22.191394168710495,9.619681761368,87201,8720194643
0.101167195,-5.0033035e-05,8.072571286472149,136.0232559785754,25.46796649278922,9.292271452243435,87201,8720177632
0.100938685,-8.193338e-06,7.975260416666668,141.12024267527508,25.682642933849674,9.862146902000728,87201,8720110694
0.092298836,-3.4617424e-05,8.85159337944664,141.15761985914713,26.35008165497816,10.11486705879764,87201,8720141365
0.10578956,3.192391e-06,8.49645499383477,133.36839985890666,25.17133402454001,9.39732999135702,87201,8720152084
0.09069801,-0.00028318688,8.040202954319762,138.00266692369308,23.19328178049649,9.142214444471579,87201,8720136270
